,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyRate,MonthlyIncome,MonthlyRate
141,3.0,0,2,1,3.0,3,3,3,1,3.0,3,1,3,4,2,5,0,13,3,2,0,1.0,2,2,1.0,5,0,3,0.036703401916610395,0.00832990117054145,0.013262441495195903
142,2.0,0,2,1,1.0,5,5,4,0,1.0,3,2,3,3,2,3,1,20,4,2,0,2.0,2,3,1.0,2,2,2,0.008056844323158379,0.01115131930895065,0.000414451296724872
143,2.0,0,2,1,2.0,3,1,1,0,3.0,3,1,3,3,2,1,0,14,3,3,0,1.0,4,2,1.0,4,0,4,0.010742459097544505,0.005508483032132249,0.03771506800196335
144,2.0,0,1,0,1.0,2,3,4,1,1.0,1,2,2,4,0,0,0,17,3,4,3,1.0,2,4,1.0,7,0,7,0.01790409849590751,0.012360498511126023,0.035780961950580614
145,2.0,0,2,1,1.0,3,5,4,0,3.0,3,1,3,1,0,5,0,14,3,4,1,1.0,3,3,1.0,2,2,2,0.0035808196991815016,0.007389428457738383,0.014436720169249706
146,2.0,0,2,1,1.0,1,3,2,1,1.0,2,1,2,4,2,0,0,13,3,4,0,1.0,3,3,1.0,3,1,2,0.04028422161579189,0.005777189521504554,0.015680074059424322
147,3.0,0,1,2,1.0,3,1,4,1,4.0,2,4,3,1,0,4,0,13,3,2,1,3.0,2,2,1.0,6,7,7,0.02327532804467976,0.05441306409789173,0.018650308352619237
148,3.0,0,2,1,1.0,4,1,3,1,4.0,3,1,2,1,1,2,0,21,4,4,1,1.0,2,3,1.0,0,1,4,0.025065737894270513,0.004164950585270725,0.008427176366739062
149,1.0,0,2,1,1.0,1,3,2,0,3.0,3,1,2,2,2,1,0,14,3,4,0,1.0,3,3,1.0,0,0,0,0.032227377292633516,0.001612238936233829,0.02424540085840501
150,3.0,0,1,1,3.0,3,3,2,0,2.0,3,2,3,2,0,1,0,11,3,1,1,2.0,2,3,2.0,7,2,13,0.03938901669099652,0.015450623138907528,0.01112110979545073
151,2.0,0,2,0,0.0,5,2,3,1,4.0,3,3,2,2,1,1,0,13,3,1,2,1.0,3,3,1.0,8,0,6,0.017008893571112134,0.02122781266041208,0.016163600572270006
152,4.0,0,2,0,1.0,2,2,2,1,1.0,3,2,3,3,1,2,1,20,4,4,1,2.0,3,1,1.0,7,4,5,0.04028422161579189,0.004433657074643029,0.024107250426163386
153,3.0,0,2,1,1.0,3,1,2,1,2.0,3,2,2,2,0,8,0,18,3,3,1,2.0,2,1,2.0,9,0,15,0.0035808196991815016,0.004568010319329182,0.01526562276269945
154,2.0,0,1,0,1.0,3,2,2,0,1.0,3,3,2,4,2,1,0,14,3,4,0,1.0,2,3,1.0,8,3,7,0.02596094281906589,0.02687064893723048,0.023347423048834453
155,2.0,0,0,2,0.0,1,5,4,1,1.0,3,2,4,3,1,1,0,13,3,1,1,1.0,1,3,1.0,7,0,9,0.04207463146538264,0.01115131930895065,0.041790505753091255
156,4.0,0,2,2,1.0,4,3,2,1,1.0,2,2,4,3,1,2,0,17,3,3,0,1.0,2,3,1.0,0,0,0,0.032227377292633516,0.01733156856451366,0.020584414404001973
157,4.0,0,2,1,1.0,3,3,2,0,3.0,2,1,3,2,1,4,1,20,4,2,1,1.0,3,2,1.0,0,0,0,0.03133217236783814,0.007926841436482993,0.01692342794959894
158,3.0,0,2,0,1.0,4,2,3,1,2.0,2,3,2,4,1,7,0,11,3,1,1,2.0,2,2,2.0,11,2,11,0.016113688646316758,0.03318525143747965,0.011190185011571542
159,2.0,0,1,0,1.0,4,2,3,0,3.0,3,1,3,3,1,6,0,18,3,4,1,1.0,3,3,1.0,3,1,2,0.006266434473567628,0.004164950585270725,0.01595637492390757
160,1.0,0,2,1,2.0,1,3,3,1,3.0,3,1,3,4,1,1,0,24,4,1,2,1.0,6,3,1.0,2,2,2,0.034912992067019644,0.004433657074643029,0.017130653597961374
161,1.0,0,0,1,1.0,3,3,4,1,2.0,3,1,3,2,0,6,0,18,3,4,1,1.0,1,1,1.0,2,2,2,0.01790409849590751,0.003493184361839963,0.006700295963718763
162,1.0,0,2,1,2.0,3,3,3,1,1.0,3,1,3,4,1,1,0,11,3,3,1,1.0,2,1,1.0,2,0,2,0.010742459097544505,0.005777189521504554,0.007943649853893378
163,4.0,0,2,1,3.0,2,1,3,1,3.0,4,3,2,4,0,3,1,16,3,2,1,2.0,2,1,1.0,3,1,4,0.007161639398363003,0.02834853462877816,0.03681709019239279
164,1.0,1,0,1,1.0,3,3,3,1,3.0,2,1,3,3,0,1,1,15,3,4,1,1.0,2,2,1.0,1,0,1,0.04028422161579189,0.0052397765427599444,0.04013270056619177
165,4.0,0,2,2,1.0,3,1,3,0,2.0,3,5,3,2,2,3,0,15,3,2,0,3.0,5,3,1.0,4,4,4,0.04028422161579189,0.06354908473655009,0.025834130829183684
166,3.0,0,2,1,2.0,3,1,1,1,2.0,3,1,3,3,0,4,0,12,3,1,1,2.0,2,3,1.0,8,1,8,0.01163766402233988,0.004971070053387639,0.004351738615611156
167,2.0,0,2,0,1.0,3,1,2,0,1.0,3,3,2,4,1,2,0,12,3,3,1,2.0,2,3,1.0,9,7,4,0.03759860684140577,0.02834853462877816,0.010292207202000987
168,2.0,0,2,0,0.0,4,1,1,0,2.0,2,2,2,4,2,4,0,22,4,3,0,2.0,2,4,1.0,3,0,7,0.01790409849590751,0.025795822979741263,0.01871938356874005
169,2.0,0,2,1,1.0,5,1,3,1,1.0,3,1,3,3,2,3,0,20,4,1,0,1.0,2,3,1.0,4,1,4,0.0008952049247953754,0.006852015478993773,0.017890480975290307
170,1.0,0,2,1,2.0,3,5,3,1,2.0,3,1,3,2,1,0,1,16,3,4,1,1.0,3,2,1.0,2,1,1,0.032227377292633516,0.006986368723679926,0.01947921094606898
171,1.0,1,1,0,0.0,1,5,3,0,4.0,1,1,3,1,2,0,0,21,4,1,0,1.0,5,4,0.0,0,0,0,0.015218483721521382,0.004433657074643029,0.03267257722514407
172,2.0,0,1,1,1.0,2,3,4,1,0.0,3,1,2,2,2,4,0,12,3,3,0,2.0,3,2,1.0,7,7,2,0.04117942654058727,0.003627537606526115,0.0224494452392639
173,2.0,0,0,1,1.0,3,3,3,1,2.0,3,2,2,1,0,1,0,11,3,3,2,2.0,4,3,2.0,9,6,10,0.0008952049247953754,0.006986368723679926,0.015403773194941075
174,3.0,0,2,0,1.0,2,1,3,0,0.0,3,2,2,1,0,4,1,11,3,1,1,1.0,3,4,1.0,4,0,3,0.034912992067019644,0.01343532446861524,0.007321972908806072
175,4.0,0,2,1,1.0,3,1,3,0,2.0,3,1,3,1,0,4,1,18,3,3,1,2.0,3,3,1.0,2,2,2,0.018799303420702886,0.011016966064264498,0.020515339187881163
176,2.0,0,2,1,1.0,3,1,3,1,3.0,3,1,3,4,2,0,0,14,3,1,0,1.0,2,4,1.0,1,0,2,0.0017904098495907508,0.005105423298073792,0.014574870601491331
177,1.0,1,2,1,1.0,3,1,2,1,1.0,2,1,2,4,2,1,0,22,4,3,0,1.0,3,2,1.0,0,1,0,0.006266434473567628,0.00040305973405845724,0.012364463685625347
178,3.0,0,2,0,0.0,2,2,2,0,4.0,3,3,2,1,0,1,0,25,4,3,3,3.0,2,3,3.0,13,15,7,0.013428073871930632,0.03184171899061812,0.00013815043224162397
179,2.0,0,2,1,1.0,2,1,3,0,3.0,3,1,2,4,2,1,0,12,3,3,0,1.0,3,3,1.0,2,2,1,0.03849381176620115,0.0042993038299568775,0.007321972908806072
180,2.0,0,2,1,2.0,1,3,3,0,4.0,3,1,3,4,1,8,1,23,4,3,1,1.0,0,3,1.0,2,0,2,0.0017904098495907508,0.009807786862089126,0.008496251582859875
181,2.0,0,2,1,3.0,2,3,4,0,4.0,3,1,3,2,2,2,0,15,3,4,0,1.0,3,3,1.0,2,1,2,0.016113688646316758,0.004433657074643029,0.006285844666993891
182,3.0,1,2,0,2.0,2,2,2,0,2.0,3,1,3,2,2,1,1,22,4,4,0,1.0,5,2,1.0,3,0,2,0.03759860684140577,0.00725507521305223,0.03391593111531869
183,4.0,0,2,1,0.0,3,3,3,1,3.0,2,1,2,3,1,2,0,15,3,4,1,1.0,2,2,1.0,2,0,2,0.007161639398363003,0.009136020638658364,0.0023485573481076077
184,4.0,0,2,1,2.0,2,3,4,0,2.0,4,2,4,1,0,1,0,11,3,3,2,1.0,3,3,1.0,2,1,3,0.02954176251824739,0.01168873228769526,0.041721430536970444
185,2.0,0,2,1,2.0,3,3,4,0,3.0,3,1,3,2,1,1,0,13,3,4,1,1.0,5,3,1.0,7,1,6,0.025065737894270513,0.005911542766190706,0.004489889047852779
186,3.0,0,2,2,1.0,1,3,4,0,1.0,3,5,3,3,1,1,0,14,3,2,1,3.0,2,3,2.0,8,9,9,0.026856147743861265,0.06059331335345474,0.007667348989410131
187,4.0,0,2,2,2.0,4,3,3,1,2.0,4,5,3,2,2,8,0,11,3,4,0,4.0,3,3,3.0,15,2,15,0.01790409849590751,0.05951848739596552,0.01947921094606898
188,2.0,0,1,2,1.0,1,1,4,1,1.0,2,2,4,3,1,1,0,17,3,3,0,1.0,2,2,1.0,9,1,9,0.02954176251824739,0.028751594362836617,0.020722564836243598
189,4.0,0,2,1,1.0,3,3,4,0,4.0,3,4,2,2,2,3,0,18,3,3,0,3.0,6,3,1.0,7,1,0,0.007161639398363003,0.04285868505488262,0.008841627663463934
190,4.0,0,2,2,0.0,4,1,3,1,2.0,2,5,3,3,1,0,0,14,3,1,1,4.0,5,3,4.0,18,11,9,0.01790409849590751,0.06381779122592239,0.00621676945087308
191,1.0,0,2,1,1.0,3,3,4,0,4.0,3,1,3,2,2,1,0,16,3,4,0,1.0,2,2,1.0,7,0,3,0.024170532969475137,0.0042993038299568775,0.016785277517357314
192,2.0,1,2,1,3.0,2,1,2,1,1.0,2,2,4,3,1,3,1,13,3,1,0,1.0,1,3,1.0,0,0,1,0.014323278796726006,0.016525449096396746,0.02320927261659283
193,3.0,0,0,1,1.0,3,3,4,1,1.0,4,1,3,4,0,4,0,14,3,4,3,1.0,3,4,1.0,4,2,2,0.03759860684140577,0.003627537606526115,0.0054569420735441476
194,3.0,0,0,2,1.0,2,3,1,1,2.0,2,4,3,4,1,9,0,23,4,4,1,3.0,1,3,2.0,8,11,8,0.03312258221742889,0.053069531651030205,0.031774599415573514
195,2.0,0,2,1,2.0,3,1,2,1,2.0,4,1,3,1,1,1,1,12,3,1,1,1.0,3,2,1.0,7,1,7,0.006266434473567628,0.008598607659913755,0.036126338031184674
196,2.0,0,1,1,1.0,3,3,2,0,1.0,3,2,2,2,2,5,0,11,3,4,0,1.0,5,3,1.0,2,1,2,0.0017904098495907508,0.011554379043009108,0.024038175210042572
197,3.0,0,0,1,2.0,2,3,3,0,1.0,3,2,4,3,0,2,0,16,3,2,1,2.0,5,3,1.0,3,0,2,0.025065737894270513,0.014375797181418308,0.024798002587371505
198,2.0,0,2,2,1.0,4,1,4,1,3.0,3,2,4,3,1,9,0,14,3,2,0,2.0,3,3,1.0,0,0,0,0.034912992067019644,0.018675101011375185,0.008979778095705559
199,2.0,0,2,1,3.0,3,5,4,1,2.0,3,2,4,4,1,3,0,18,3,1,1,1.0,3,1,1.0,7,1,7,0.02954176251824739,0.017734628298572117,0.003660986454403036
200,1.0,0,1,2,0.0,1,5,3,1,2.0,2,2,4,1,1,5,0,19,3,3,1,1.0,1,3,1.0,2,2,0,0.01163766402233988,0.01115131930895065,0.013124291062954279
201,4.0,0,0,1,2.0,4,1,4,1,4.0,3,2,4,4,0,1,1,15,3,1,2,1.0,0,3,1.0,7,1,7,0.026856147743861265,0.0194812204794921,0.03750784235360091
202,2.0,0,1,1,1.0,4,3,4,1,1.0,3,1,3,3,0,1,1,17,3,4,1,1.0,4,4,1.0,3,2,0,0.02327532804467976,0.009539080372716821,0.006700295963718763
203,3.0,0,2,1,2.0,2,3,3,1,4.0,3,2,2,4,1,8,1,15,3,3,1,2.0,2,4,1.0,2,3,7,0.024170532969475137,0.005911542766190706,0.02493615301961313
204,2.0,1,2,1,3.0,1,3,2,1,2.0,3,2,2,1,1,7,1,19,3,2,0,2.0,2,3,1.0,0,0,0,0.032227377292633516,0.019078160745433642,0.01602545014002838
205,2.0,0,2,0,3.0,3,2,2,0,1.0,3,3,2,4,1,1,0,22,4,4,3,1.0,3,2,1.0,4,1,9,0.0008952049247953754,0.0223026386179013,0.03875119624377553
206,1.0,0,2,1,1.0,3,1,4,1,2.0,4,1,3,2,0,1,1,16,3,1,1,1.0,2,2,1.0,2,2,2,0.03133217236783814,0.004433657074643029,0.017821405759169493
207,2.0,0,1,1,2.0,1,3,2,0,3.0,3,1,2,4,2,1,0,13,3,1,0,1.0,2,3,1.0,1,1,7,0.016113688646316758,0.00389624409589842,0.00973960547303449
208,3.0,0,0,1,1.0,5,1,4,1,2.0,2,2,2,4,1,9,0,14,3,4,1,1.0,5,1,1.0,2,0,2,0.03133217236783814,0.013032264734556783,0.020998865700726847
209,3.0,0,2,1,0.0,4,3,4,1,4.0,3,3,2,1,0,7,0,16,3,3,1,2.0,3,3,1.0,2,0,3,0.017008893571112134,0.028214181384092006,0.017752330543048683
210,2.0,0,2,0,1.0,4,3,4,1,1.0,1,3,2,4,1,1,0,11,3,3,0,2.0,2,2,2.0,8,9,8,0.028646557593452013,0.03157301250124582,0.040961603159641514
211,2.0,0,0,2,0.0,1,1,3,1,3.0,2,3,4,3,2,1,0,22,4,3,0,2.0,2,3,2.0,8,5,8,0.022380123119884385,0.025124056756310503,0.03253442679290245
212,1.0,0,1,0,2.0,3,1,4,0,3.0,3,2,2,3,2,1,0,14,3,4,0,1.0,2,3,1.0,7,0,7,0.03401778714222427,0.030229480054384292,0.01871938356874005
213,4.0,0,2,2,1.0,4,1,2,1,3.0,2,3,3,2,1,5,0,16,3,4,2,2.0,5,1,1.0,9,4,7,0.04117942654058727,0.0386937344696119,0.023623723913317702
214,2.0,1,2,1,1.0,3,5,4,0,3.0,3,1,3,1,2,5,1,11,3,3,0,1.0,5,3,1.0,2,0,4,0.027751352668656637,0.005642836276818402,0.011190185011571542
215,3.0,0,2,0,1.0,3,1,4,0,3.0,3,3,1,4,2,3,1,18,3,3,0,2.0,3,3,1.0,0,0,0,0.024170532969475137,0.04232127207613801,0.021758693078055776
216,2.0,1,1,0,3.0,4,2,3,0,2.0,2,2,2,1,2,5,0,15,3,3,0,1.0,5,2,1.0,3,0,1,0.007161639398363003,0.019212513990119796,0.03605726281506386
217,2.0,0,2,1,0.0,3,5,3,1,3.0,3,1,3,3,2,0,0,14,3,4,0,1.0,1,2,1.0,2,1,5,0.026856147743861265,0.003627537606526115,0.0305312455253989
218,3.0,0,0,0,1.0,3,3,4,0,2.0,2,3,2,4,2,6,0,12,3,4,0,3.0,2,3,2.0,7,12,8,0.028646557593452013,0.026467589203172024,0.025488754748579624
219,4.0,0,2,0,1.0,3,2,4,0,2.0,3,2,2,1,1,2,0,14,3,4,1,2.0,4,3,1.0,2,0,5,0.03133217236783814,0.0166598023410829,0.025765055613062873
220,2.0,0,2,1,1.0,2,1,4,1,2.0,3,2,2,2,2,8,0,16,3,4,0,2.0,3,4,2.0,11,3,7,0.03938901669099652,0.016525449096396746,0.013607817575799963
221,2.0,0,2,1,1.0,4,3,3,0,1.0,2,1,3,2,1,6,0,21,4,4,0,1.0,3,3,1.0,2,1,1,0.0017904098495907508,0.005508483032132249,0.019271985297706545
222,2.0,0,1,2,1.0,3,4,2,1,1.0,3,3,3,4,0,1,1,14,3,3,3,1.0,1,3,1.0,8,0,7,0.017008893571112134,0.03761890851212268,0.013815043224162398
223,2.0,0,2,0,1.0,3,1,1,1,3.0,3,3,2,3,0,0,0,12,3,3,2,2.0,6,2,2.0,10,5,13,0.0008952049247953754,0.03224477872467658,0.013055215846833466
224,2.0,0,0,2,0.0,4,3,3,1,3.0,1,2,4,3,1,0,0,12,3,4,1,1.0,2,3,1.0,4,1,4,0.026856147743861265,0.011285672553636803,0.004006362535007095
225,5.0,0,2,1,1.0,3,1,3,1,2.0,2,1,3,4,1,3,0,17,3,1,1,1.0,6,3,1.0,0,0,0,0.0017904098495907508,0.004030597340584572,0.01105203457932992
226,2.0,0,1,0,1.0,4,2,1,1,1.0,3,1,3,4,0,4,0,17,3,3,1,2.0,2,3,1.0,8,5,8,0.007161639398363003,0.006045896010876859,0.000828902593449744
227,2.0,0,1,0,0.0,1,3,2,0,1.0,3,3,2,4,1,1,0,14,3,4,1,2.0,5,3,2.0,10,4,1,0.03938901669099652,0.023243111330704367,0.007805499421651756
228,2.0,0,1,0,0.0,3,2,3,0,4.0,3,3,2,3,2,1,0,14,3,1,0,1.0,3,4,1.0,7,0,8,0.02596094281906589,0.02619888271379972,0.01215723803726291
229,2.0,1,2,1,2.0,1,3,3,1,3.0,2,1,3,4,2,1,1,13,3,3,0,1.0,3,2,1.0,3,0,1,0.024170532969475137,0.004702363564015335,0.02224221959090146
230,4.0,0,2,1,1.0,3,1,3,0,3.0,2,1,2,4,2,7,0,15,3,2,0,1.0,3,2,1.0,2,2,2,0.036703401916610395,0.007523781702424535,0.0021413316997451718
231,3.0,0,2,2,1.0,2,5,3,1,2.0,3,5,3,4,1,1,0,11,3,4,0,3.0,3,3,3.0,17,11,15,0.013428073871930632,0.0612650795768855,0.004904340344577651
232,5.0,0,2,2,1.0,2,3,2,1,2.0,3,1,3,3,1,8,0,17,3,4,0,1.0,2,2,1.0,2,2,2,0.02148491819508901,0.0042993038299568775,0.040754377511279076
233,4.0,0,2,0,0.0,4,3,4,0,2.0,3,5,1,4,0,3,0,11,3,3,1,4.0,3,2,1.0,0,0,6,0.02327532804467976,0.06220555228968857,0.03806044408256741
234,2.0,1,2,1,2.0,3,3,3,1,2.0,3,1,2,4,1,5,1,13,3,3,1,1.0,2,1,1.0,4,0,4,0.02148491819508901,0.004836716808701487,0.03467575849264762
235,3.0,0,2,0,2.0,3,2,4,0,3.0,3,4,1,4,1,5,1,22,4,3,1,3.0,3,3,2.0,13,1,9,0.028646557593452013,0.05065117324667946,0.009808680689155302
236,2.0,1,2,1,1.0,2,1,1,0,1.0,3,1,2,1,1,7,0,20,4,1,0,2.0,3,4,1.0,7,1,7,0.01163766402233988,0.005777189521504554,0.03357055503471463
237,4.0,0,0,0,1.0,4,1,1,1,3.0,2,5,1,3,2,1,1,18,3,4,0,4.0,2,4,4.0,7,15,12,0.020589713270293634,0.06072766659814089,0.03274165244126488
238,2.0,0,2,0,1.0,2,1,3,0,2.0,3,1,3,2,1,2,0,11,3,1,1,1.0,5,3,1.0,3,1,2,0.03938901669099652,0.009942140106775278,0.03267257722514407
239,2.0,1,2,1,0.0,3,1,4,1,2.0,2,1,2,3,2,0,1,14,3,4,0,1.0,2,1,1.0,2,1,2,0.012532868947135256,0.009270373883344516,0.012917065414591842
240,3.0,0,2,1,0.0,4,3,3,0,4.0,3,1,2,3,0,7,0,14,3,3,3,1.0,1,3,1.0,2,1,2,0.04028422161579189,0.004164950585270725,0.023071122184351207
241,2.0,0,0,0,3.0,4,2,3,1,4.0,3,2,2,4,1,0,0,18,3,1,0,1.0,2,3,1.0,2,2,2,0.026856147743861265,0.01168873228769526,0.017268804030203
242,3.0,0,2,1,2.0,2,1,3,1,1.0,3,2,3,1,0,2,0,16,3,1,2,2.0,2,2,1.0,0,0,0,0.03938901669099652,0.006986368723679926,0.03073847117376134
243,3.0,0,2,1,3.0,2,5,1,1,2.0,3,2,3,4,0,1,0,17,3,1,2,1.0,3,3,1.0,8,4,7,0.03580819699181502,0.00779248819179684,0.0386130458115339
244,3.0,0,2,2,0.0,3,4,3,1,2.0,4,5,3,4,1,0,0,11,3,3,1,3.0,2,3,3.0,0,1,7,0.0044760246239768774,0.06113072633219935,0.02396909999392176
245,2.0,0,1,2,1.0,4,3,2,1,3.0,3,3,3,3,0,9,0,12,3,1,1,1.0,3,3,1.0,2,2,2,0.036703401916610395,0.04258997856551031,0.01975551181055223
246,2.0,0,2,1,1.0,4,1,3,0,2.0,2,1,3,4,1,1,0,13,3,3,1,1.0,2,2,1.0,2,0,2,0.022380123119884385,0.006448955744935316,0.021965918726418215
247,2.0,0,2,2,1.0,4,1,4,1,3.0,2,2,4,1,1,6,0,13,3,2,1,2.0,3,3,2.0,9,5,9,0.01163766402233988,0.0166598023410829,0.037300616705238474
248,2.0,0,2,1,0.0,2,3,3,0,3.0,2,1,3,1,1,2,0,14,3,1,1,2.0,2,2,1.0,1,0,2,0.027751352668656637,0.009807786862089126,0.028735289906257788
249,3.0,0,1,2,1.0,4,1,1,1,3.0,4,2,4,3,1,4,0,17,3,4,1,1.0,1,3,1.0,2,0,2,0.03312258221742889,0.018272041277316728,0.005249716425181712
250,2.0,0,1,1,1.0,3,3,1,1,2.0,3,3,4,3,0,6,0,11,3,2,2,2.0,5,3,1.0,0,0,0,0.012532868947135256,0.030363833299070445,0.03536651065385574
251,3.0,0,1,1,1.0,4,5,3,0,2.0,3,3,2,3,2,0,0,25,4,4,0,2.0,1,3,2.0,6,11,8,0.012532868947135256,0.03345395792685195,0.0075291985571685075
252,2.0,0,2,1,2.0,3,1,3,1,2.0,3,1,3,4,2,1,0,19,3,1,0,1.0,1,3,1.0,5,1,5,0.017008893571112134,0.004568010319329182,0.035573736302218176
253,3.0,0,2,1,2.0,2,1,4,0,3.0,4,2,3,1,2,3,1,13,3,3,0,1.0,1,3,1.0,2,0,2,0.025065737894270513,0.018675101011375185,0.036195413247305484
254,2.0,0,2,0,2.0,2,2,4,1,1.0,3,2,2,4,0,2,0,14,3,4,1,1.0,2,3,1.0,2,0,2,0.034912992067019644,0.02001863345823671,0.01492024668209539
255,1.0,0,2,2,0.0,3,1,1,0,2.0,3,2,4,3,1,0,0,12,3,4,2,1.0,3,3,1.0,2,1,2,0.01790409849590751,0.013166617979242937,0.00939422939243043
256,3.0,0,2,1,1.0,3,3,4,0,2.0,2,1,2,1,0,0,1,11,3,3,1,1.0,4,3,1.0,6,7,8,0.005371229548772252,0.005374129787446096,0.010223131985880174
257,3.0,0,2,2,1.0,2,3,1,1,1.0,3,5,3,3,0,0,0,19,3,4,1,3.0,5,3,3.0,7,3,9,0.03938901669099652,0.06193684580031626,0.006700295963718763
258,4.0,0,2,1,0.0,3,1,3,1,4.0,3,1,3,4,1,1,0,11,3,2,0,1.0,0,2,1.0,0,0,0,0.022380123119884385,0.005777189521504554,0.036540789327909544
259,2.0,0,1,1,3.0,2,3,3,1,3.0,2,1,2,2,2,0,0,11,3,2,0,1.0,2,4,1.0,4,1,4,0.006266434473567628,0.00832990117054145,0.016508976652874065
260,2.0,0,1,1,1.0,3,1,2,1,4.0,4,1,2,2,1,1,0,20,4,3,0,1.0,3,1,1.0,1,0,3,0.036703401916610395,0.006045896010876859,0.041445129672487195
261,2.0,0,0,0,1.0,2,1,4,1,1.0,2,2,2,4,1,3,0,18,3,4,1,2.0,0,3,1.0,7,7,5,0.036703401916610395,0.014241443936732157,0.030393095093157275
262,2.0,0,2,1,1.0,1,5,4,1,3.0,2,2,2,1,2,4,0,13,3,4,0,1.0,5,3,1.0,2,0,4,0.0008952049247953754,0.004030597340584572,0.0305312455253989
263,3.0,0,2,0,1.0,3,5,3,0,3.0,1,4,1,2,1,3,1,12,3,2,1,3.0,2,2,1.0,7,7,7,0.01163766402233988,0.053338238140402505,0.022311294807022274
264,1.0,1,2,1,1.0,4,1,1,1,3.0,3,1,2,3,2,2,0,11,3,3,0,1.0,5,1,0.0,0,0,0,0.013428073871930632,0.00832990117054145,0.02224221959090146
265,2.0,0,2,0,1.0,3,3,1,1,3.0,2,2,2,2,1,2,0,19,3,2,2,1.0,2,3,0.0,0,0,0,0.03312258221742889,0.018943807500747492,0.00276300864483248
266,2.0,0,2,1,3.0,3,3,2,1,2.0,2,2,2,4,1,0,0,21,4,2,1,1.0,2,3,1.0,0,7,8,0.04117942654058727,0.015450623138907528,0.021275166565210092
267,1.0,0,0,1,1.0,2,1,2,1,3.0,4,2,2,1,0,1,0,12,3,4,2,1.0,2,3,1.0,3,1,5,0.01790409849590751,0.010076493351461432,0.028182688177291294
268,3.0,0,2,1,2.0,2,3,3,1,3.0,3,4,2,4,1,0,1,14,3,2,0,3.0,2,3,2.0,7,4,10,0.03849381176620115,0.042052565586765706,0.00939422939243043
269,2.0,0,2,1,1.0,3,1,4,1,1.0,3,1,2,4,1,0,0,11,3,3,1,2.0,4,3,2.0,13,10,11,0.03938901669099652,0.007523781702424535,0.031360148118848644
270,4.0,0,2,2,0.0,3,3,4,1,3.0,3,5,3,1,2,0,1,14,3,3,0,4.0,2,3,4.0,10,4,13,0.010742459097544505,0.06059331335345474,0.029149741202982662
271,3.0,1,0,2,3.0,4,1,1,1,3.0,3,3,3,2,1,1,1,12,3,4,1,1.0,2,2,1.0,7,9,9,0.017008893571112134,0.036409729309947306,0.014160419304766459
272,1.0,0,2,1,1.0,3,3,4,1,4.0,3,1,3,4,1,1,0,23,4,4,1,1.0,3,2,1.0,2,0,4,0.032227377292633516,0.003627537606526115,0.0008979778095705559
273,2.0,0,2,0,1.0,4,3,3,1,4.0,3,2,2,4,1,4,0,14,3,2,1,1.0,5,4,1.0,4,0,1,0.0044760246239768774,0.01854074776668903,0.035850037166701425
274,1.0,0,2,1,1.0,2,3,4,1,4.0,2,1,3,3,2,1,0,17,3,1,0,1.0,4,4,1.0,2,1,0,0.026856147743861265,0.007523781702424535,0.014574870601491331
275,2.0,0,0,2,0.0,4,3,1,0,3.0,3,3,3,4,0,2,1,18,3,1,2,2.0,2,3,1.0,2,0,2,0.018799303420702886,0.04232127207613801,0.01657805186899488
276,2.0,0,2,2,3.0,3,1,2,0,3.0,4,3,3,2,0,7,0,18,3,2,1,1.0,6,2,1.0,7,6,2,0.036703401916610395,0.03694714228869191,0.029426042067465907
277,2.0,0,2,0,1.0,2,3,1,0,1.0,4,2,2,1,0,1,1,24,4,3,1,1.0,3,3,1.0,0,7,7,0.007161639398363003,0.015450623138907528,0.029564192499707532
278,1.0,0,1,2,0.0,3,1,3,0,3.0,3,2,4,2,0,1,0,20,4,1,1,1.0,6,1,1.0,5,1,4,0.04117942654058727,0.018137688032630574,0.042619408346541
279,4.0,0,2,2,1.0,1,1,1,1,4.0,3,5,3,2,0,3,0,14,3,1,2,3.0,4,2,1.0,4,1,6,0.02148491819508901,0.0609963730875132,0.023761874345559326
280,4.0,0,2,2,1.0,4,3,3,1,1.0,3,4,3,3,1,3,1,16,3,4,3,3.0,5,2,1.0,3,1,3,0.02954176251824739,0.055756596544753255,0.03274165244126488
281,3.0,0,2,0,0.0,1,1,2,1,4.0,3,2,2,3,1,1,0,25,4,3,0,2.0,3,3,2.0,16,11,6,0.016113688646316758,0.013166617979242937,0.03875119624377553
282,2.0,0,1,0,1.0,2,1,2,1,1.0,3,2,2,4,2,1,0,18,3,1,0,1.0,3,2,1.0,7,0,9,0.010742459097544505,0.011957438777067566,0.031429223334969454
283,4.0,0,2,1,2.0,2,5,2,1,1.0,3,2,2,4,1,3,1,19,3,4,1,2.0,4,3,1.0,7,0,8,0.0017904098495907508,0.014913210160162917,0.02396909999392176
284,1.0,0,1,1,1.0,2,3,1,1,2.0,3,2,2,1,1,1,1,13,3,3,1,1.0,3,3,1.0,3,3,3,0.012532868947135256,0.012629205000498326,0.035642811518338986
